"スキル項目コード","スキル項目識別子","知識項目コード","知識項目識別子","知識項目"
"S260010100","367","K018","8408","アルゴリズムの特性"
"S260010100","367","K019","8409","アルゴリズムの分析の基礎"
"S260010100","367","K020","8410","アルゴリズムの領域への貢献や影響が認められる人物"
"S260010100","367","K021","8411","アルゴリズム設計"
"S260010100","367","K022","8412","アルゴリズム設計戦略（力ずく戦略、分割統治戦略、ダイナミック・プログラミング戦略、欲張り選択戦略）"
"S260010100","367","K023","8413","アルゴリズム分析（最悪ケース分析、平均ケース分析、最善ケース分析、アモチゼーション分析、競合性分析）"
"S260010100","367","K024","8414","アルゴリズム分析戦略（基本的係数分析、漸近分析、確率的分析、アモチゼ―ション分析、競合性分析）"
"S260010100","367","K025","8415","クラスPとNPの定義"
"S260010100","367","K026","8416","グラフの表現（近接リスト、近接マトリクス）"
"S260010100","367","K027","8417","コンピュータ工学におけるアルゴリズムの目的と役割"
"S260010100","367","K028","8418","コンピュータ工学への再帰の応用"
"S260010100","367","K029","8419","スケジューリング"
"S260010100","367","K030","8420","ソーティングアルゴリズムの比較"
"S260010100","367","K031","8421","ソートアルゴリズム"
"S260010100","367","K032","8422","ソートと探索のデータ構造とアルゴリズム"
"S260010100","367","K033","8423","ソートのアルゴリズム（シェルソート、バケットソート、基数ソート、クイックソート）、編集、報告、更新"
"S260010100","367","K034","8425","ソフトウェア設計プロセス（仕様から実装まで）"
"S260010100","367","K035","8426","データ分析アルゴリズム"
"S260010100","367","K036","8427","デバッグ戦略"
"S260010100","367","K037","8428","トポロジカルソート"
"S260010100","367","K038","8429","ナップザック問題"
"S260010100","367","K039","8430","ニューラルネットワークと遺伝的アルゴリズム"
"S260010100","367","K040","8431","バックトラッキング、分岐限定法、発見的アルゴリズム"
"S260010100","367","K041","8432","バックトラック、構文解析、離散型シュミレーションなど"
"S260010100","367","K042","8433","バックトラックアルゴリズムを用いた問題解決戦略"
"S260010100","367","K043","8434","ハッシュ表（衝突回避法を含む）"
"S260010100","367","K044","8435","バブルソート、選択ソート、併合ソート"
"S260010100","367","K045","8436","ファイル（構成、アクセス方式）:システムセキュリティの概要、セキュリティの方式及び装置、保護、アクセス、認証"
"S260010100","367","K046","8437","ファイル（構成、アクセス方式）:ディレクトリ内容と構成、命名、検索、アクセス、バックアップ"
"S260010100","367","K047","8438","ファイル（構成、アクセス方式）:ファイルレイアウト、基本的なファイルの概念（シーケンシャルファイル、シーケンシャル以外のファイル）"
"S260010100","367","K048","8439","ファイル構成（順、直接アクセス、ハッシング、索引付）"
"S260010100","367","K049","8440","フォールトトレランス"
"S260010100","367","K050","8441","プッシュダウンオートマトン（PDA）"
"S260010100","367","K051","8442","プログラミング演習"
"S260010100","367","K052","8443","モジュール、凝集度、結合度、データフローダイアグラム、及び階層チャートへの変換"
"S260010100","367","K053","8444","暗号アルゴリズム"
"S260010100","367","K054","8445","下界分析（ソートのための）"
"S260010100","367","K055","8446","各種アルゴリズム戦略の計算量"
"S260010100","367","K056","8447","確率と統計"
"S260010100","367","K057","8448","基本アルゴリズム"
"S260010100","367","K058","8449","基本的なアルゴリズム"
"S260010100","367","K059","8450","基本的なデータ構造（リスト、配列、記号列、レコード、集合、リンク付きリスト、スタック、キュー、木、グラフ）"
"S260010100","367","K060","8451","幾何アルゴリズム"
"S260010100","367","K061","8452","機械（例:万能チューリングマシン）"
"S260010100","367","K062","8453","繰り返しと再帰的アルゴリズムの比較"
"S260010100","367","K063","8454","形式的な問題と問題解決"
"S260010100","367","K064","8455","形式的検証概念"
"S260010100","367","K065","8456","形式的仕様、事前条件と事後条件、代数的仕様"
"S260010100","367","K066","8457","計算の形式モデル"
"S260010100","367","K067","8458","計算の限界（計算可能性とアルゴリズムの至難性）"
"S260010100","367","K068","8459","計算可能な関数:チューリングマシンから選んだ計算可能な関数のモデル,RAM,（部分的な）再帰的関数,ラムダ計算法,チャーチの定立"
"S260010100","367","K069","8460","計算不可能関数"
"S260010100","367","K070","8461","計算不可能性の影響"
"S260010100","367","K071","8462","計算不能問題"
"S260010100","367","K072","8463","計算量クラスPとNP"
"S260010100","367","K073","8464","計算量とアルゴリズムに関連付け"
"S260010100","367","K074","8465","決定性有限オートマトン（DFA）"
"S260010100","367","K075","8466","決定問題:再帰及び再帰的計算問題;決定不能な問題"
"S260010100","367","K076","8467","構造化分解"
"S260010100","367","K077","8468","高度なアルゴリズムの設計"
"S260010100","367","K078","8469","再帰"
"S260010100","367","K079","8470","再帰の概念"
"S260010100","367","K080","8471","再帰の実現"
"S260010100","367","K081","8472","再帰の数学的定義"
"S260010100","367","K082","8473","再帰的アルゴリズム"
"S260010100","367","K083","8474","再帰的バックトラック法"
"S260010100","367","K084","8475","再帰的数学関数"
"S260010100","367","K085","8476","再帰方程式の解決"
"S260010100","367","K086","8477","再帰方程式の作成"
"S260010100","367","K087","8478","最小全域木（プリムのアルゴリズム、クラスカルのアルゴリズム）"
"S260010100","367","K088","8479","最短経路アルゴリズム（ダイクストラのアルゴリズム、フロイドのアルゴリズム）"
"S260010100","367","K089","8480","最良、平均、最悪時の振る舞いの違い"
"S260010100","367","K090","8481","資源を消耗する力ずくの検索アルゴリズム"
"S260010100","367","K091","8482","実質的に計算可能・不可能な問題"
"S260010100","367","K092","8483","実装戦略（トップダウン、ボトムアップ、チーム対個人、管理タスク）"
"S260010100","367","K093","8484","巡回セールスパーソン問題"
"S260010100","367","K094","8485","上界、平均計算量に対する漸近的解析"
"S260010100","367","K095","8486","上界及び平均界での漸近的分析;big”O”、little”o”"
"S260010100","367","K096","8487","深さ優先探索"
"S260010100","367","K097","8488","推移閉包（フロイドのアルゴリズム）"
"S260010100","367","K098","8489","数学的帰納法と結びついた再帰的アルゴリズム"
"S260010100","367","K099","8490","数学的問題（科学と工学における反復近似解法の応用）"
"S260010100","367","K100","8491","数学的問題（誤りの分類:計算的、表現的、方法論的、差異）"
"S260010100","367","K101","8492","数学的問題（数学問題に対する反復的近似、ニュートン法、ガウスの消去法）"
"S260010100","367","K102","8493","数学的問題（良条件での問題、悪条件での問題）"
"S260010100","367","K103","8494","制御構造（選択、反復、再帰）、データ型と問題解決のための使用"
"S260010100","367","K104","8495","性能の実験的な測定"
"S260010100","367","K105","8496","整列"
"S260010100","367","K106","8497","正確さ、確認と検証、事前条件と事後条件、不変表明、コードの基本的な検査と設計の理解、構造化ウォークスルー"
"S260010100","367","K107","8498","漸化式を用いた再帰的アルゴリズムの解析"
"S260010100","367","K108","8499","大きなO記法、小さなo記法、オメガ記法、シータ記法"
"S260010100","367","K109","8500","単純な数値計算アルゴリズム"
"S260010100","367","K110","8501","探索"
"S260010100","367","K111","8502","探索、ハッシング、衝突の解消"
"S260010100","367","K112","8503","探索アルゴリズム（順探索、二分探索、及び二分探索木）"
"S260010100","367","K113","8504","逐次探索アルゴリズム"
"S260010100","367","K114","8505","抽象データ型"
"S260010100","367","K115","8506","抽象データ型の目的と実装"
"S260010100","367","K116","8507","停止問題"
"S260010100","367","K117","8508","二分探索アルゴリズム"
"S260010100","367","K118","8509","二分探索木"
"S260010100","367","K119","8510","非形式的仕様"
"S260010100","367","K120","8511","非決定性有限オートマトン（NFA）"
"S260010100","367","K121","8512","標準的なNP完全問題"
